x,y,std,con_95,con_95_plus,con_99,con_99_plus
2.640000000000000000e+03,4.885911571902114003e-01,4.676430518491100398e-03,7.469055027908227213e-04,4.893380626930022292e-01,9.861289499223748790e-04,4.895772861401337939e-01
2.660000000000000000e+03,4.904795914114295496e-01,4.243414552579494355e-03,6.777454871641994940e-04,4.911573368985937549e-01,8.948179429319803348e-04,4.913744093543615521e-01
2.680000000000000000e+03,4.886961583193246694e-01,4.573448560826152802e-03,7.304575323646652664e-04,4.894266158516893395e-01,9.644129232709506812e-04,4.896605712425955992e-01
2.700000000000000000e+03,4.902904339424975499e-01,4.596531079091855515e-03,7.341442031796710553e-04,4.910245781456772374e-01,9.692803834863687349e-04,4.912597143259839205e-01
2.720000000000000000e+03,4.917541471394625829e-01,4.103759229105480473e-03,6.554401563816030602e-04,4.924095872958441644e-01,8.653685248461247172e-04,4.926195156643087270e-01
2.740000000000000000e+03,4.907332438153105825e-01,4.396697910912209135e-03,7.022274469350684193e-04,4.914354712622456267e-01,9.271411340059253128e-04,4.916603849493165201e-01
2.760000000000000000e+03,4.914733581728749634e-01,5.002118757252618092e-03,7.989234546802733523e-04,4.922722816275552637e-01,1.054807528513892426e-03,4.925281657013888537e-01
2.780000000000000000e+03,4.921674633567983403e-01,4.689915913925126779e-03,7.490593498365891124e-04,4.929165227066349408e-01,9.889726442285470993e-04,4.931564360010268766e-01
2.800000000000000000e+03,4.931639829626330851e-01,4.396177578153839284e-03,7.021443409423731071e-04,4.938661273035754307e-01,9.270314103193242347e-04,4.940910143729523862e-01
2.820000000000000000e+03,4.925312297297762543e-01,4.168543234834399570e-03,6.657872641126881411e-04,4.931970169938889592e-01,8.790296673112195499e-04,4.934102593970874917e-01
2.840000000000000000e+03,4.922217316441721557e-01,4.289170889533612703e-03,6.850535525194845123e-04,4.929067851966916214e-01,9.044666800049344516e-04,4.931261983241770896e-01
2.860000000000000000e+03,4.941357273560065821e-01,4.271893287989091473e-03,6.822940256500904061e-04,4.948180213816566475e-01,9.008233150493541496e-04,4.950365506710559527e-01
2.880000000000000000e+03,4.937845485938059942e-01,4.625769797259100813e-03,7.388141238397371484e-04,4.945233627176457425e-01,9.754460148005371367e-04,4.947599946086065348e-01
2.900000000000000000e+03,4.936134803604769750e-01,4.644598768265347823e-03,7.418214308019269393e-04,4.943553017912789005e-01,9.794165203673556395e-04,4.945928968808443460e-01
2.920000000000000000e+03,4.959455101520984233e-01,4.207904511314618408e-03,6.720739295263405836e-04,4.966175840816247633e-01,8.873298642433802719e-04,4.968328400163418146e-01
2.940000000000000000e+03,4.942906713717943878e-01,4.227906144390150035e-03,6.752685305687052084e-04,4.949659399023630946e-01,8.915476515800069843e-04,4.951822190233743926e-01
2.960000000000000000e+03,4.950284268948939026e-01,4.294646590375541043e-03,6.859281150890127925e-04,4.957143550099828988e-01,9.056213528050515663e-04,4.959340482476989331e-01
2.980000000000000000e+03,4.962007360798971756e-01,4.284461813351525712e-03,6.843014329488941901e-04,4.968850375128460728e-01,9.034736669937959300e-04,4.971042097468909571e-01
