x,y,std,con_95,con_95_plus,con_99,con_99_plus
9.800000000000000000e+02,2.622336122122677637e-01,2.388454086050479167e-02,3.814767466298072795e-03,2.660483796785658162e-01,5.036584442988226162e-03,2.672701966552559760e-01
1.000000000000000000e+03,2.785386175110742824e-01,2.755682203203321454e-02,4.401293237174855842e-03,2.829399107482491460e-01,5.810966262878388203e-03,2.843495837739526966e-01
1.020000000000000000e+03,2.836990984422819717e-01,2.543266016225510448e-02,4.062028453258505027e-03,2.877611268955404533e-01,5.363039686010245138e-03,2.890621381282922342e-01
1.040000000000000000e+03,2.878654785938077332e-01,2.320975268217629478e-02,3.706992315652967405e-03,2.915724709094607014e-01,4.894290410160423779e-03,2.927597690039681622e-01
1.060000000000000000e+03,2.934501519450893881e-01,2.461248429045723510e-02,3.931032414831369878e-03,2.973811843599207805e-01,5.190087437920677498e-03,2.986402393830100421e-01
1.080000000000000000e+03,2.865583565715071335e-01,2.308657898799471725e-02,3.687319381431124199e-03,2.902456759529382646e-01,4.868316508651345138e-03,2.914266730801584604e-01
1.100000000000000000e+03,2.944647616573742299e-01,2.470719101472323986e-02,3.946158689716855635e-03,2.984109203470911020e-01,5.210058448327382213e-03,2.996748201057016225e-01
1.120000000000000000e+03,2.815878451257556869e-01,2.408358649989938982e-02,3.846558440799349634e-03,2.854344035665550283e-01,5.078557624581899257e-03,2.866664027503376122e-01
1.140000000000000000e+03,2.979705643344235377e-01,2.477386884048555712e-02,3.956808272722329121e-03,3.019273726071458608e-01,5.224118944691459425e-03,3.031946832791149737e-01
1.160000000000000000e+03,3.037516872410650492e-01,2.390157537300244273e-02,3.817488167711585896e-03,3.075691754087766516e-01,5.040176547234258286e-03,3.087918637882993145e-01
1.180000000000000000e+03,3.047911217073341339e-01,2.327379905098017274e-02,3.717221610219460619e-03,3.085083433175536127e-01,4.907796005542451774e-03,3.096989177128766091e-01
1.200000000000000000e+03,3.091323589543243378e-01,2.320147416723852829e-02,3.705670095994724206e-03,3.128380290503190442e-01,4.892544701930563560e-03,3.140249036562549056e-01
1.220000000000000000e+03,3.018735790407502950e-01,2.440368922505963684e-02,3.897684291153621829e-03,3.057712633319039086e-01,5.146058373920824221e-03,3.070196374146711427e-01
1.240000000000000000e+03,3.074841556417477473e-01,2.602542956493536161e-02,4.156703810242269419e-03,3.116408594519899933e-01,5.488038243414195688e-03,3.129721938851619534e-01
1.260000000000000000e+03,2.988243480394413010e-01,2.501957659614923932e-02,3.996051980943359123e-03,3.028204000203846835e-01,5.275931866988140331e-03,3.041002799064294604e-01
1.280000000000000000e+03,3.130461646171359136e-01,2.504145664064139770e-02,3.999546596241904464e-03,3.170457112133778232e-01,5.280545758975627342e-03,3.183267103761115435e-01
1.300000000000000000e+03,3.204657726667143880e-01,2.323209090536688948e-02,3.710560109883556581e-03,3.241763327765979641e-01,4.899000919274366407e-03,3.253647735859887535e-01
1.320000000000000000e+03,3.194619551688045456e-01,2.253214175029995964e-02,3.598766323249479471e-03,3.230607214920540038e-01,4.751401137227797417e-03,3.242133563060323187e-01
1.340000000000000000e+03,3.220438159905470998e-01,2.284575756492835882e-02,3.648856103645439254e-03,3.256926720941925590e-01,4.817533977806887253e-03,3.268613499683539758e-01
1.360000000000000000e+03,3.114195502810663818e-01,2.342803177948758059e-02,3.741855200556603971e-03,3.151614054816229693e-01,4.940319392344688296e-03,3.163598696734110649e-01
1.380000000000000000e+03,3.192665902051058935e-01,2.562835664644802156e-02,4.093284510702863664e-03,3.233598747158087372e-01,5.404306624051469568e-03,3.246708968291573405e-01
1.400000000000000000e+03,3.164397128797196701e-01,2.327691271838905687e-02,3.717718915870076024e-03,3.201574317955897531e-01,4.908452591278129537e-03,3.213481654709978153e-01
1.420000000000000000e+03,3.264886733966988475e-01,2.403559164720144720e-02,3.838892846401232954e-03,3.303275662431000570e-01,5.068436846884988300e-03,3.315571102435838080e-01
1.440000000000000000e+03,3.318466800567391739e-01,2.250473682144214782e-02,3.594389289936025626e-03,3.354410693466752247e-01,4.745622201004884300e-03,3.365923022577440582e-01
1.460000000000000000e+03,3.314537895577294724e-01,2.192832982752770249e-02,3.502327287966898114e-03,3.349561168456963722e-01,4.624074019889136064e-03,3.360778635776185963e-01
1.480000000000000000e+03,3.318984898460375921e-01,2.265319481844462954e-02,3.618100557420062761e-03,3.355165904034576596e-01,4.776927857768682728e-03,3.366754177038062679e-01
1.500000000000000000e+03,3.210874918799895839e-01,2.390992287261429344e-02,3.818821405395752145e-03,3.249063132853853286e-01,5.041936802410544594e-03,3.261294286824001354e-01
1.520000000000000000e+03,3.308115634438279495e-01,2.474156235536659199e-02,3.951648377495453612e-03,3.347632118213234032e-01,5.217306406769625475e-03,3.360288698505976002e-01
1.540000000000000000e+03,3.332908804734031616e-01,2.189415611006050727e-02,3.496869163971226459e-03,3.367877496373744006e-01,4.616867734670610131e-03,3.379077482080737882e-01
1.560000000000000000e+03,3.399905483056972488e-01,2.174831007259457605e-02,3.473575070856230618e-03,3.434641233765534651e-01,4.586112867425618141e-03,3.445766611731228557e-01
1.580000000000000000e+03,3.431984448394218012e-01,2.171979148087624031e-02,3.469020166639854002e-03,3.466674650060616591e-01,4.580099090722797132e-03,3.477785439301446235e-01
1.600000000000000000e+03,3.397401328404228149e-01,2.177684399844114979e-02,3.478132424193730587e-03,3.432182652646165177e-01,4.592129877669005530e-03,3.443322627180918083e-01
1.620000000000000000e+03,3.409155697211042613e-01,2.142868969160408726e-02,3.422526259070842857e-03,3.443380959801751184e-01,4.518713831038002893e-03,3.454342835521422850e-01
1.640000000000000000e+03,3.315207108661725743e-01,2.422759531841868832e-02,3.869559098796332940e-03,3.353902699649689012e-01,5.108925073520672461e-03,3.366296359396932503e-01
1.660000000000000000e+03,3.424979317691418945e-01,2.406971685114657131e-02,3.844343221962184375e-03,3.463422749911040932e-01,5.075632901952893510e-03,3.475735646710947924e-01
1.680000000000000000e+03,3.452967464343293935e-01,2.296122411906579772e-02,3.667298076498993597e-03,3.489640445108284084e-01,4.841882658137423509e-03,3.501386290924667910e-01
1.700000000000000000e+03,3.494048385651080668e-01,2.261702695894452983e-02,3.612323935020141791e-03,3.530171625001282121e-01,4.769301063535614366e-03,3.541741396286436916e-01
1.720000000000000000e+03,3.519510766128440826e-01,2.109399236903512428e-02,3.369069403247231757e-03,3.553201460160912983e-01,4.448135487589577851e-03,3.563992121004336822e-01
1.740000000000000000e+03,3.474349849796914413e-01,2.128727681367959673e-02,3.399940216945412323e-03,3.508349251966368376e-01,4.488893793669378358e-03,3.519238787733608431e-01
1.760000000000000000e+03,3.491436323368704020e-01,2.145734081740177657e-02,3.427102331234179854e-03,3.525707346681045684e-01,4.524755555486864068e-03,3.536683878923572721e-01
1.780000000000000000e+03,3.398092143334351389e-01,2.197317819433993596e-02,3.509490335045388661e-03,3.433187046684805233e-01,4.633531291347658433e-03,3.444427456247827757e-01
1.800000000000000000e+03,3.505057973134053095e-01,2.364850469659120560e-02,3.777068475799315924e-03,3.542828657892046484e-01,4.986810990021601532e-03,3.554926083034269380e-01
1.820000000000000000e+03,3.561217756820963531e-01,2.295975196889016301e-02,3.667062949073756229e-03,3.597888386311701159e-01,4.841572222667232459e-03,3.609633479047635873e-01
1.840000000000000000e+03,3.574224215049248143e-01,2.079451280227670104e-02,3.321237422102465281e-03,3.607436589270272553e-01,4.384983587968072950e-03,3.618074050928928864e-01
1.860000000000000000e+03,3.594613545513772324e-01,2.015154300941190621e-02,3.218544208866412279e-03,3.626798987602436464e-01,4.249399166439203623e-03,3.637107537178164152e-01
1.880000000000000000e+03,3.526936891404064967e-01,2.149659567639551974e-02,3.433371999965014604e-03,3.561270611403715147e-01,4.533033311935033040e-03,3.572267224523415496e-01
1.900000000000000000e+03,3.570306062117799550e-01,2.076987893991832576e-02,3.317302975246533975e-03,3.603479091870264717e-01,4.379788992491044121e-03,3.614103952042709844e-01
1.920000000000000000e+03,3.493336003709149318e-01,2.324655247481645717e-02,3.712869868524930946e-03,3.530464702394398580e-01,4.902050461492333741e-03,3.542356508324072673e-01
1.940000000000000000e+03,3.616546405987305923e-01,2.197866165502642896e-02,3.510366136994093160e-03,3.651650067357246621e-01,4.634687600482868472e-03,3.662893281992134487e-01
1.960000000000000000e+03,3.657594959844242544e-01,2.001894898434094724e-02,3.197366687555855663e-03,3.689568626719801347e-01,4.221438779517557374e-03,3.699809347639418378e-01
1.980000000000000000e+03,3.648128846249023005e-01,2.073224635107176125e-02,3.311292410654025509e-03,3.681241770355563325e-01,4.371853327633972233e-03,3.691847379525362571e-01
2.000000000000000000e+03,3.666931522356999262e-01,1.948499668713199115e-02,3.112085422831355978e-03,3.698052376585312939e-01,4.108843111502542486e-03,3.708019953472024843e-01
2.020000000000000000e+03,3.610134918194312648e-01,2.177809625589897241e-02,3.478332431011421644e-03,3.644918242504426864e-01,4.592393943889390429e-03,3.656058857633206483e-01
2.040000000000000000e+03,3.642559303091718048e-01,2.016008622796448824e-02,3.219908706194714310e-03,3.674758390153665122e-01,4.251200693288988836e-03,3.685071310024607971e-01
2.060000000000000000e+03,3.605957761793941452e-01,2.198966928272378871e-02,3.512124242383946396e-03,3.641079004217780968e-01,4.637008802583362371e-03,3.652327849819775318e-01
2.080000000000000000e+03,3.692555818464848816e-01,2.141270396521758462e-02,3.419973066639783298e-03,3.726755549131246514e-01,4.515342886572360111e-03,3.737709247330572304e-01
2.100000000000000000e+03,3.731866610514653071e-01,1.917073095047075112e-02,3.061891838831175272e-03,3.762485528902964615e-01,4.042573220468146170e-03,3.772292342719334446e-01
2.120000000000000000e+03,3.710743277877956436e-01,1.942140465609433139e-02,3.101928693734694580e-03,3.741762564815303560e-01,4.095433323301341313e-03,3.751697611110970110e-01
2.140000000000000000e+03,3.720641136169433594e-01,1.930323271788871031e-02,3.083054625025187859e-03,3.751471682419685316e-01,4.070514152820304925e-03,3.761346277697636409e-01
2.160000000000000000e+03,3.662041981111873179e-01,2.119035036132754443e-02,3.384459413725631263e-03,3.695886575249129335e-01,4.468454704432472599e-03,3.706726528156197853e-01
2.180000000000000000e+03,3.707440398730240672e-01,2.263720011517628139e-02,3.615545931228270234e-03,3.743595858042523261e-01,4.773555020328680218e-03,3.755175948933527352e-01
