x,y,std,con_95,con_95_plus,con_99,con_99_plus
9.400000000000000000e+02,4.986782741624039561e-01,3.825223594043952041e-03,6.109532773981174057e-04,4.992892274398020858e-01,8.066331170958961983e-04,4.994849072794998457e-01
9.600000000000000000e+02,5.011129458616305765e-01,3.623386211220408926e-03,5.787164139819483922e-04,5.016916622756125710e-01,7.640712345677917955e-04,5.018770170961983634e-01
9.800000000000000000e+02,5.014181168048412740e-01,3.944408367602986187e-03,6.299891131425227643e-04,5.020481059179837668e-01,8.317658663438053318e-04,5.022498826711850883e-01
1.000000000000000000e+03,5.012183363561506511e-01,3.771249406204044315e-03,6.023326814656241842e-04,5.018206690376162404e-01,7.952514641520492264e-04,5.020135878203026980e-01
1.020000000000000000e+03,5.016426654992165446e-01,3.530731202519828658e-03,5.639178329732169202e-04,5.022065833321898154e-01,7.445328738301168871e-04,5.023871983730466839e-01
1.040000000000000000e+03,5.036329578656655315e-01,3.975333343442509840e-03,6.349283578371421773e-04,5.042678862235027148e-01,8.382870824359551489e-04,5.044712449481014716e-01
1.060000000000000000e+03,5.034477315939865916e-01,4.173315120188755140e-03,6.665494153765124871e-04,5.041142810093630633e-01,8.800359250274483432e-04,5.043277675190140918e-01
1.080000000000000000e+03,5.021346331416786102e-01,3.989348174011411383e-03,6.371667646799687506e-04,5.027717999063585630e-01,8.412424198664169911e-04,5.029758755615449939e-01
1.100000000000000000e+03,5.049484099273557902e-01,3.744053507535993926e-03,5.979890338292078236e-04,5.055463989611850284e-01,7.895166065743139784e-04,5.057379265339301266e-01
1.120000000000000000e+03,5.059984138646682617e-01,3.625591880342031968e-03,5.790686968604733713e-04,5.065774825615286803e-01,7.645363487539604029e-04,5.067629502134222141e-01
1.140000000000000000e+03,5.049716114223777863e-01,3.776496797199915736e-03,6.031707790690448313e-04,5.055747822014468040e-01,7.963579927644446861e-04,5.057679694151422378e-01
1.160000000000000000e+03,5.063193144349308339e-01,3.488419997674096530e-03,5.571600138194783428e-04,5.068764744487502805e-01,7.356106191661182644e-04,5.070549250540969943e-01
1.180000000000000000e+03,5.081349940269024312e-01,4.157461360950763518e-03,6.640173003439134043e-04,5.087990113272463644e-01,8.766928087579209730e-04,5.090116868356603375e-01
1.200000000000000000e+03,5.062937517831851419e-01,3.803053985453960870e-03,6.074124137874835436e-04,5.069011641969726201e-01,8.019581641050215317e-04,5.070957099472901408e-01
1.220000000000000000e+03,5.083135354828525188e-01,3.328010749447342462e-03,5.315399282167182580e-04,5.088450754110692698e-01,7.017847763814966371e-04,5.090153202592340165e-01
1.240000000000000000e+03,5.083438140618337098e-01,4.256914313382770786e-03,6.799016286037991210e-04,5.090237156904374727e-01,8.976646664944279560e-04,5.092414787283281452e-01
1.260000000000000000e+03,5.082722406882744792e-01,3.827173309263408839e-03,6.112646800845316936e-04,5.088835053683590237e-01,8.070442577328432393e-04,5.090792849460072933e-01
1.280000000000000000e+03,5.090740955882258056e-01,3.744324642840636888e-03,5.980323387495392390e-04,5.096721279269753602e-01,7.895737814584905933e-04,5.098636693696843025e-01
1.300000000000000000e+03,5.105106764799588470e-01,2.930887010231017498e-03,4.681125117424013503e-04,5.109787889917012382e-01,6.180424403424700230e-04,5.111287189203013170e-01
1.320000000000000000e+03,5.096325307310402009e-01,4.385159340726921089e-03,7.003845409982319657e-04,5.103329152720383899e-01,9.247079709223655995e-04,5.105572387019625680e-01
1.340000000000000000e+03,5.092290442485314372e-01,3.887207769328240164e-03,6.208532045803400682e-04,5.098498974531118222e-01,8.197038533001885056e-04,5.100487481018316505e-01
1.360000000000000000e+03,5.112818593715692250e-01,3.735007808306522667e-03,5.965442817892988850e-04,5.118784036533585713e-01,7.876091205447022453e-04,5.120694684921138773e-01
1.380000000000000000e+03,5.123774819559865357e-01,3.643544259760057944e-03,5.819359972346567272e-04,5.129594179532211973e-01,7.683220055693679856e-04,5.131458039615559574e-01
1.400000000000000000e+03,5.105920801689098898e-01,4.126198026293388665e-03,6.590240139903896007e-04,5.112511041829003178e-01,8.701002422149467291e-04,5.114621804111247894e-01
1.420000000000000000e+03,5.118937740078219889e-01,3.375947549158040024e-03,5.391962505652547755e-04,5.124329702583871882e-01,7.118933123202712170e-04,5.126056673201422331e-01
1.440000000000000000e+03,5.119665257342449483e-01,3.796890576393103633e-03,6.064280125170482720e-04,5.125729537467620389e-01,8.006584727953586266e-04,5.127671842070402608e-01
1.460000000000000000e+03,5.115642207009452047e-01,3.773711953233074411e-03,6.027259921156146241e-04,5.121669466930608428e-01,7.957707467344096643e-04,5.123599914476796302e-01
1.480000000000000000e+03,5.140983853247258484e-01,3.360600507406456740e-03,5.367450669348140671e-04,5.146351303916606446e-01,7.086570486556959154e-04,5.148070423733815959e-01
1.500000000000000000e+03,5.135202930345164063e-01,4.222107051617386697e-03,6.743423168067249262e-04,5.141946353513231482e-01,8.903247844286839643e-04,5.144106178189450373e-01
1.520000000000000000e+03,5.134243434899813385e-01,3.667088482082747191e-03,5.856964100414360514e-04,5.140100399000228082e-01,7.732868263111726797e-04,5.141976303162925088e-01
1.540000000000000000e+03,5.140991760538770050e-01,3.565721157148969180e-03,5.695063239283522458e-04,5.146686823778053865e-01,7.519112807325247557e-04,5.148510873346094918e-01
1.560000000000000000e+03,5.157473265350639435e-01,3.749623390446611779e-03,5.988786388772015298e-04,5.163462051739411418e-01,7.906911397495895548e-04,5.165380176748135543e-01
1.580000000000000000e+03,5.146288960785060373e-01,3.876422540673169458e-03,6.191306201006869072e-04,5.152480266986066981e-01,8.174295489635277894e-04,5.154463256274696148e-01
1.600000000000000000e+03,5.137711945292237070e-01,3.588618800315608506e-03,5.731634670451972360e-04,5.143443579962688750e-01,7.567397559386314409e-04,5.145279342851623028e-01
1.620000000000000000e+03,5.166258719060328186e-01,3.331776921371249530e-03,5.321414499378898698e-04,5.171580133559706693e-01,7.025789571460485435e-04,5.173284508631789125e-01
1.640000000000000000e+03,5.168311460451646688e-01,3.713695846834528646e-03,5.931403990125192361e-04,5.174242864441771506e-01,7.831150214441034638e-04,5.176142610666087940e-01
1.660000000000000000e+03,5.157579458379125681e-01,4.192788860538663141e-03,6.696597029708120609e-04,5.164276055408834054e-01,8.841423944909384842e-04,5.166420882324035402e-01
1.680000000000000000e+03,5.162731157494829803e-01,3.346852688588292275e-03,5.345493064106160040e-04,5.168076650558935947e-01,7.057580165667397482e-04,5.169788737660496736e-01
